cM	CHR.PHYS	Heading Date	Protein Content	Plant Height	Thousand Kernel Weight	Yield	Fusarium Head Blight	Spike Emergence Period
38.11132701	1A	0.000351042887699	0.0001656030466299	0.0084772546920113	-0.0023181652267748	0.0065073320559645	-0.0231856888539204	-0.0041020660883571
38.11132701	1A	0.0017859573970523	0.0003987492079819	0.0082669712955654	-0.0038881372998355	-0.0032589098090761	-0.0379965097028105	-0.001430522173943
38.11132701	1A	0.0024279998734223	0.0004339289668919	0.0089605264396329	-0.0040579878433256	-0.0029863384894589	-0.0274636173227464	-0.0030436386635886
38.11132701	1A	-0.002338247308174	-7.85839958715954e-07	0.0151490497314167	-8.50350199426336e-05	0.0026352150133803	-0.0297015483809454	-0.0041646366502173
38.11132701	1A	-0.0017621334112832	-0.0009081984070513	-0.0098052809116196	-0.0048534700956586	0.0077501247591026	0.0404616026926378	0.0024597123627314
38.11132701	1A	-0.0037928944380938	-0.0007535948608205	-0.0116258130669993	-0.0020417581270389	0.0103818852574125	0.0362128979923509	-0.0013490499708197
38.11132701	1A	-0.0003345952306311	0.0005131628912393	0.0081757352282092	0.0021593573469353	-0.0074082603739476	-0.015281522893198	-0.0031315309683098
38.11132701	1A	-0.0016403152938213	-7.64528331488281e-05	0.0219093772014227	-0.0008753533320427	0.0069359599010295	-0.0275568805034172	-0.0046621647152812
38.11132701	1A	0.0042180833758907	0.000915397846609	0.0068688165068947	0.000870130891577	-0.0039628410379948	-0.0341009886205764	-0.0014766642957768
38.11132701	1A	0.0001263308006544	-1.57130551680991e-05	0.0022881649759562	0.0041576934636658	-0.0097484382431128	0.0048153884027807	0.0040793627291845
38.11132701	1A	7.13202943263495e-05	-3.33277349170546e-05	-0.0032980623350252	0.0049840465763947	0.0001434253126474	0.0087271697194755	-0.0018103948435076
38.11132701	1A	0.0127802940373277	0.000194426947451	0.0025606539804486	0.000603974355321	-0.0002551531151849	-0.0021444507927605	-0.0039027065055256
38.11132701	1A	-0.0104863273139812	-8.41733720291866e-05	-0.0016699373312084	0.001392039862569	0.0009663575445236	-0.0026421622508561	0.0055430959239559
38.11132701	1A	-0.0009742342697226	0.000240141702509	-0.0039969592414983	0.0012495134494835	0.0007094756505632	-0.0008186032513661	-0.000499970394399
38.11132701	1A	-0.0054324690016576	0.0008010691610144	-0.0042883780359889	0.0012098735372186	-0.0060202683456491	-0.0025313799638279	0.0027056150127558
42.66473674	1A	0.0060655977518576	-0.0002052260867321	0.0137270106525288	-0.0019443232685203	0.0083177007312105	-0.0167029616644187	-0.0010933214541475
43.27682383	1A	-0.0142491618324338	0.0002557779824723	0.0035840772278736	0.01142617501672	-0.0073133292602083	0.0133636086727069	0.0176660809048048
43.27682383	1A	-0.0003435104622773	-0.000645480395234	0.0133435588669203	0.0016993896232688	0.0089730892031054	-0.0029597786001873	-0.0031243912425616
43.27682383	1A	0.0005741116041577	0.0005124922706752	-0.0163003562557832	-0.0023941866396152	-0.0083988685392872	0.0037736716607587	-0.0003058773141361
43.27682383	1A	-0.0026514519203301	-9.89217988321926e-05	-0.0081337476381181	0.0007389442679055	-0.0088357402748352	0.0246296156600821	0.0015744929950452
43.27682383	1A	-0.0013090383864576	0.0004209443359795	-0.0134828060417682	-0.0004988672665148	-0.0115812177172956	0.0056359352758784	0.0003722831108083
43.3156865	1A	-0.0163753514490243	0.0001300739868459	-0.0020392974265471	0.0122730402592122	-0.002155853601412	0.015449560745446	0.0073018394703513
43.46789863	1A	0.0006838367178617	0.000641627494345	0.0112660961032946	0.0008055086668749	-0.0096388770807089	-0.02891590171813	0.0004537168922116
43.46789863	1A	0.00534205817206	5.47875382891189e-05	0.0106065515342043	-0.008086083134294	0.0114578698586198	-0.019423304005775	-0.0017607415906395
43.46789863	1A	-0.0001728406703305	0.0002281157617474	-0.0093262477281833	-0.0009276602279639	-0.0117261071497161	0.0125968768522916	0.001124119964397
43.46789863	1A	0.0001392714199497	0.0007109067587638	-0.0079044103101091	-0.0013740160176381	-0.00244972461408	0.0084481804865015	0.0030059486084662
45.93891686	1A	0.0060075958981294	6.65869796820828e-05	-0.0160392576419828	0.0020440108989997	-0.0081749648495105	0.037224955692726	0.002635752591059
45.93891686	1A	-0.0048727805320259	-0.0003606677800359	0.0139057150148603	0.0033951726725921	0.0056978907716854	-0.0085181633569139	0.0065004974985693
48.44879776	1A	0.0009699729287097	-0.0004937206292352	-0.0133731850940681	-0.0032088828376773	0.0049137427559666	0.0061790902255955	-0.0006441742224091
48.44879776	1A	0.0038125317309806	-1.89814428298466e-05	-0.0056928048703589	0.002238770191832	0.002173704635597	0.0009140168331586	0.0012270432152171
48.44879776	1A	0.0008006208406312	0.0004664532370625	-0.0009984946001449	0.0039961479110395	0.0016681443764024	-0.0057683929362162	-0.0015415076021808
48.44879776	1A	-0.0034673991935287	5.09893597823626e-05	0.0135125870543805	0.0049485457342283	-0.0010297176663601	-0.0074997575065542	-0.0002001396546805
48.44879776	1A	-0.0082672413310034	0.0007732964953897	0.008861355258221	0.0001013786599948	-0.0043202634912133	0.0034075109332797	0.0001197635476311
48.44879776	1A	-0.0031834696531186	-0.0001517267255269	-0.0010475735142592	-0.0035923841152612	0.0008078541003336	0.0009588011540371	0.0008700773972376
50.53766638	1A	-0.0041659009623474	0.0003380420116249	-0.0197763343375107	0.0026541002331447	-0.0075807785415688	-0.0060034312583801	0.0003916503556578
51.09469801	1A	-0.0046912152140318	-0.000242722671341	0.0332937804438798	0.0041487909484276	0.0091663774423734	-0.0016976853981697	-0.0046578502062375
51.09469801	1A	0.0021028573069612	0.0003958433636	-7.98396024697598e-05	-0.0124524327406187	-0.0018585921618647	-0.0021403310493003	0.0014110929623118
51.09469801	1A	0.0036683204486665	-6.96354981573739e-05	-5.46228585238447e-05	-0.0043157952079585	0.002326273418137	0.0037958839921877	-0.005740660441197
51.24691014	1A	0.0026459961304775	0.0005726841222599	-0.0247016462875738	-0.0019609142093354	-0.0069053734263269	-0.0023945194233911	0.0034713740596908
51.50923318	1A	0.0035014218456117	0.0002292206639786	-0.0280403107735398	-0.0067638123685208	-0.0037948646146767	0.0051377923191472	0.0003334306139606
51.50923318	1A	0.0007402292490977	0.0003474924863374	-0.0044553824652197	-0.0081180172063768	-0.0020239203342922	0.0010080702398505	0.0012091489964589
51.50923318	1A	0.0018493665227266	0.0001186688556567	0.0082104021067814	0.0052292764506289	-0.0008931703889339	0.0015012643040332	-0.0013502536920238
51.50923318	1A	-0.0049975444912989	0.0004317375786622	-0.01018489621136	-0.0061721037107567	-4.89638481437213e-05	-0.0004475933121903	0.003684585152711
51.80394178	1A	-0.0033504150251443	0.0016125452244703	0.0072025316546745	-0.0073254414900376	-0.0067295270184288	-0.0170404130564589	0.0008993663312751
51.94319968	1A	0.0022467656834924	0.0002036394475068	0.0093501033649335	0.0055382116673967	-0.0028673974205331	0.0027432265712145	-0.0001999796403543
51.94319968	1A	-0.0017713040727073	-0.0003316429432335	-0.0143522973841065	-0.0137805396797471	0.0018526147043405	0.0014679759346827	0.0064175714119858
51.94319968	1A	-0.0052476369814222	0.001519820090683	0.0054040989099439	-0.0039642915628816	-0.01096205537882	-0.0165645140027952	0.0007057596454579
51.94319968	1A	0.0053932326316405	0.0001780482376117	0.0172117433075531	0.0067626116817308	0.0047885274068175	-0.0014489971271475	-0.0035018566775422
52.54880966	1A	0.0032975912989485	0.0011659342342004	0.0052061583534523	0.0006429795008851	-0.0191980195390901	-0.0003780829871252	-3.33565121271023e-05
52.54880966	1A	-0.0009820375336499	0.0015418754247137	-0.0004163637803426	-0.0020164565401315	-0.0050244951482362	-0.0064945726006072	-0.0047691711460681
52.58767233	1A	0.0048516917795328	-0.00037745910373	0.0024511650549321	0.0142470630167763	0.0124499525736584	0.013148739054518	0.0015824827091704
53.61753314	1A	-0.004278288608444	-0.0001446276824512	0.0066169481030288	-0.0002852948474346	-0.0008897603137171	-0.0069147501119554	0.003719028845357
55.17851713	1A	0.0005625656508226	-0.0003528602422485	-0.0082877855586562	0.0014959914424871	0.0016164294709308	0.0117068785188352	0.0024139724222442
55.17851713	1A	0.000490591971507	1.08691301634069e-05	-0.0040345994884147	-0.0048227150733889	-0.0087642709541232	-0.0129965301830269	-0.0037339400935709
55.17851713	1A	0.0008621614248077	-0.0003924241907114	-0.0011264928704207	0.0031106572645466	0.0013496041231909	0.001659230869841	-0.00145218614958
55.17851713	1A	-0.0010367322207283	-0.0008836033075123	0.0063573765972965	-0.0017472423298368	0.0117723071842746	-0.01236608251328	-0.0032203942825645
56.39297563	1A	0.0016117462819878	-0.0005030479427961	0.0067370494711449	-0.0066197688950389	0.0079390194540113	-0.0067163756679537	-0.0003499468087742
56.41564552	1A	0.0001902282328275	0.000332120932128	-0.0112622381549945	0.0025602701114017	-0.0026518291296791	0.007347037687568	-0.0022615662548811
56.81398791	1A	-0.0030445988758205	0.0007520458013043	-0.0058388432410903	0.0068555611404541	0.0055509871355419	0.0092839117916193	-0.0018598835179411
56.81398791	1A	-0.0006386846012998	0.0007545351098347	-0.0026259894904192	0.0047179604945818	0.0064355144110209	0.0045232362314179	-0.0028757696519619
56.81398791	1A	0.0012689726520412	-0.0001264704093418	0.0021833797993034	-0.0006380220261869	0.009307257736869	0.00035387829008	-0.0034169608161524
56.81398791	1A	0.0039754213100282	-9.53604666283079e-05	-0.00221872614505	0.0014558918811324	0.0068792720720708	-0.002008724089354	0.0004662257276169
57.91185839	1A	-0.0006185786430893	-0.0016727360154346	-0.0062790560103577	-0.0014512556316248	0.0169018518204451	-0.0009227646993644	-0.0007452781883353
57.91185839	1A	0.0005283312733158	-0.0011302426908162	0.0010722788149629	0.0002648909073266	0.0157584328197093	-0.0019669054865758	0.0011124474627372
57.93128973	1A	-0.0025296499486478	0.0005487038053078	0.0008639559747314	0.001983456389631	-0.0010341035949819	-0.0023007400874381	0.0008091258982901
57.93128973	1A	-0.0009379548413726	-5.19598940235944e-05	0.0029461223349658	-0.0040855361699431	-0.0041648129874334	-0.001188976556255	0.0015408291710509
59.12631689	1A	-0.0078713466540956	0.000290801303392	0.0117972816853042	0.0157237276396192	-0.0021229177814515	-9.83533438894655e-05	0.0018844952998191
59.6995413	1A	-0.0019019123860711	0.0005390001120277	0.0062292446104367	0.0092567172711179	-0.0026810321281421	0.0060172610942927	0.0016010132936274
59.6995413	1A	0.0012625217195429	-6.48656731807528e-05	-0.0031358801971502	-0.011192226512471	-0.0029266606441512	-0.0043539385419697	-0.0055214857971944
59.6995413	1A	0.0019686620603623	-0.0002327529366757	-0.0027431303392458	-0.0086949744603763	0.0029789030110583	-0.0077944107211295	-0.0040463109318657
59.6995413	1A	-0.0014524667463693	0.0003740504342752	-3.49514869609657e-05	0.010809910809024	-0.0021830636780087	0.0043769502088862	0.0040565955219275
59.6995413	1A	-0.0009420719566332	0.0001909350957748	-0.002742566531931	0.0094560276735784	0.0067887529103657	0.0028223713198771	0.003146628677331
61.76897859	1A	0.0019253832724377	-0.001864856852453	-0.0012345038601398	0.0007577702088451	0.0210779304096373	-0.0016004363906252	-0.0038852063077646
62.04425585	1A	0.0021143586984159	0.0012572591187041	-0.0026347432000794	0.0020321837615302	-0.0177942940070056	0.0033342526349996	0.0014169709640394
62.04425585	1A	0.0003203475495522	0.0011213978586456	0.0004523308091861	0.0026455200883223	-0.0159551607869734	-0.0001434982706137	-0.0004629761376956
62.35839578	1A	-0.0001728454956412	-8.38327371366677e-05	-0.0018486501630641	0.0006643747818449	0.0021611446771629	-0.0004681707750443	-0.006393953365227
63.180989	1A	0.0015317496602775	-0.0009886179754957	0.0120287073180065	0.0040877015475322	0.0054898239059218	0.0030798244213486	0.0029201750158836
65.43502398	1A	0.0008007156676241	0.000978400996697	-0.0038312548030928	0.0019363335896509	-0.0025870495199202	-0.0030495251593413	-0.0045815358042711
65.43502398	1A	-0.0043176721931827	-0.0002152353401508	0.0050582160751193	-0.0008708150597387	0.0040664934801248	0.0035037086918534	0.0021282134568434
65.43502398	1A	0.0025629115772893	4.90401031030887e-05	0.000109334071797	-0.0161927967029859	-0.0015643694042859	-0.0059998398537122	-0.0034571638268501
65.43502398	1A	-0.0064041070669948	-0.0004780395259626	0.0092795319270531	0.0011024180356732	-7.41337822175654e-07	0.0129200344622935	0.003118051437251
65.43502398	1A	0.0005366406510488	0.0003593735332504	-0.0116824652873473	0.0015963248020774	0.0045897405208286	-0.0051598007995209	-0.001764945000581
65.43502398	1A	-0.0023276417527507	-0.0001689094373065	0.00650895757326	0.0001237774123416	0.0033223825766457	0.0019010304261816	0.0044704994532926
65.43502398	1A	0.0020900877314843	0.0004065715496075	-0.0013856711793727	-0.001344900185274	-0.0025809995891356	0.0047212434504749	-0.0024985318525919
65.43502398	1A	-0.0020374788988189	-0.000553378952903	-0.0051831672140784	0.0044816842461705	0.0093018990210238	0.0052443439905343	0.0025208848293245
65.43502398	1A	0.0008134489811571	0.0001810600092089	0.003591024135057	0.0164831436525127	0.0014091673736453	0.0050607200301524	0.0008484193793409
65.43502398	1A	-0.0060205127096974	-0.0004451535294419	0.0073340987608021	0.000854089475409	0.0057540806937332	0.0054215896745348	0.0047659470512151
65.43502398	1A	0.002360596772874	0.0004095688087327	-0.0046874531004712	-0.000130855113162	-0.0036189290409781	-0.0025808639852002	-0.0036086480431794
65.43502398	1A	-0.001682867061347	0.0003653317520554	-0.0041907436366171	0.0008277307347734	-0.000215691771019	-0.0005880574423938	-0.0045307299541504
65.43502398	1A	0.004780546224259	0.000331432329948	-0.0066042218158403	-0.0031878077364888	0.0019227080885443	0.0008625301737362	-0.0025207220682179
66.02767973	1A	0.0044387803938143	-8.19014283537236e-05	0.0136721669451295	-0.0044165192263949	-0.0005237848186447	-0.0069607360054839	0.0015207318967477
66.88265851	1A	-0.0008424970131934	-0.0008889938367219	0.0029528416078497	-0.0040144759500283	0.0103462408639707	-0.0030748462136647	-0.0007004330278618
68.82903067	1A	0.0005975114609909	0.0002201119669609	0.0111396355156069	0.0006305707405089	-0.0028733867439751	0.0029109242435422	0.0015081193869544
70.10178318	1A	0.0053764449023535	-0.0001705034662396	0.0059325976989548	-0.0067435570877535	0.00153301010701	-0.0001390041910339	-0.002344755348284
70.10178318	1A	0.0008994460205588	0.0004827388681683	-0.0055794390155895	0.0022355266822718	0.001824639785033	-0.0049624505980291	-0.0003135041956184
70.10178318	1A	-0.0054348353568208	-0.0002127437489847	0.0130386398776293	-0.0022965847304141	0.0024914336266404	-0.0071733629087101	0.0019331390854237
70.10178318	1A	-0.0041037903333493	3.79354032754158e-05	-0.003185167364058	0.0070177636641984	-0.006817934760239	-0.008001134891199	0.0037410772754729
70.10178318	1A	0.005239124319252	-0.0006183054149681	-0.0008836441751333	-0.0044858785176936	0.0027323784582982	-0.0030789822512861	-0.002655825820162
70.10178318	1A	-0.0057905963469172	0.0004760472717086	0.0068653069723239	0.0029854556444096	0.0023031734816153	-0.0017020492114303	0.0035347797131469
70.10178318	1A	6.85204228396914e-05	-0.0006984857355186	-0.0037726271970575	-0.0025793371472697	0.0060087492125563	0.0010875745285497	0.0031011444991298
70.10178318	1A	0.0056692308654368	0.0001350167758116	0.001149876781508	-0.0006469460506308	0.0007738566731928	0.0040170137688786	-0.0018873362180478
70.10178318	1A	-0.0027710978629278	-0.0003631230956651	0.0012207773002972	-0.0025427217808895	0.0106177563879886	0.006627799914208	0.0001093647418069
70.10178318	1A	0.0022792037165093	0.0002879480224313	0.0014726585842273	-0.0003508032535577	0.005011904215555	0.0022151805556781	-0.0027051655762462
70.10178318	1A	-0.0034175549678199	0.0002542501148908	-0.0027040236354397	0.0040284909316411	-0.0035058489466798	-0.0016153152245519	0.0034815525053446
70.10178318	1A	-0.0014410828432842	0.0001892203679976	0.0011728175180759	0.0010646173205789	-0.0010104179587942	-0.009181793613643	-0.0011965417642881
70.10178318	1A	0.0015954558178834	0.000896097492609	0.0065753818070922	-4.09107477182808e-05	-0.0006033121728241	-0.0080649804500889	-0.0027020921575996
70.10178318	1A	0.0034097294178918	-0.0008893208323293	-0.0030739501980435	-0.0073293953823508	0.0073277297289951	-0.0029378279194994	-0.0020111693847875
70.10178318	1A	-0.0039476331794195	-0.0004720846391896	-0.0054125338726209	0.0040269732034374	0.0049254801419513	-0.0044089015911147	0.0011030958452955
70.10178318	1A	0.0046271241596542	0.0002493447583702	-8.37212670823852e-05	-0.0030280971306533	-0.0038677836262064	0.0046246532933756	-0.000938244590105
70.10178318	1A	0.0009265475319233	-0.0004182242275665	0.001372085505474	-0.0015282605680256	0.0080071261058258	0.0023023619331029	-0.0006157120686049
